,Unnamed: 0,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,0,4.703741839382528,0.0195576259752321,0.1050332155788335,4.863451109370319,5f35d78493a88f0023c8d69f,-61.029359,130.058718,sparse_max_discrete
0,0,23.22931579063644,0.0123390726588741,0.3190583143472896,1.7782652187983785,5f35d7a693a88f0023c8d6b2,-113.768706,235.537412,sparse_max_discrete
0,0,8.911380099932927,0.0096723498628151,0.2002592574988299,3.172352091773424,5f35d6aa93a88f0023c8d642,-102.507786,213.015572,sparse_max_discrete
0,0,9.989363622229392,0.0113762508649815,0.3358655122640074,4.341878423402968,5f35d68993a88f0023c8d637,-83.611147,175.222294,sparse_max_discrete
0,0,2.798105406644634,0.0142366137354581,0.2346142259276222,2.9753611158628344,5f35d71a93a88f0023c8d66c,-84.386375,176.77275,sparse_max_discrete
0,0,8.95674990732442,0.1179454333442692,0.7601866004012333,1.92382560862546,5f35d60393a88f0023c8d605,-80.901668,169.803336,sparse_max_discrete
0,0,27.225897977927747,0.36952680502509,0.7816493459498168,2.283258148125156,5f35d73d93a88f0023c8d679,-67.541453,143.082906,sparse_max_discrete
0,0,24.43857543784966,0.0550595466636758,0.1957660070088989,8.424458099564136,5f35d76793a88f0023c8d689,-43.563782,95.127564,sparse_max_discrete
0,0,2.116261342310976,0.0743931877057632,0.0221156863499203,9.71820072977926,5f35d90b93a88f0023c8d8cf,-43.568512,95.137024,sparse_max_discrete
0,0,13.280392071773884,0.051485040134986,0.8631989932353316,3.5075815431105584,5f35d73993a88f0023c8d677,-67.746901,143.493802,sparse_max_discrete
0,0,2.093579355126256,0.0428356927296962,0.0740945769499714,1.5045502836766345,5f35d77893a88f0023c8d690,-98.220565,204.44113,sparse_max_discrete
0,0,24.43857543784966,0.0550595466636758,0.1957660070088989,8.424458099564136,5f35d77893a88f0023c8d691,-50.554918,109.109836,sparse_max_discrete
0,0,14.705859367326951,0.0464366635246237,0.417492196270353,6.399745691089123,5f35d63393a88f0023c8d617,-72.847051,153.694102,sparse_max_discrete
0,0,4.2837984840900125,0.0950061742251397,1.3052876193080665,2.368687035569985,5f35d79b93a88f0023c8d6aa,-88.884453,185.768906,sparse_max_discrete
0,0,9.650118442319512,0.1192327839844661,0.3649614609629701,8.049906291992798,5f35d63193a88f0023c8d616,-58.644825,125.28965,sparse_max_discrete
0,0,19.19904210446185,0.0098930313714542,0.5187572788923034,7.864621800792172,5f35d65393a88f0023c8d623,-62.57571,133.15142,sparse_max_discrete
0,0,7.34986439020012,0.1272894959195977,0.937205239933378,2.6457618140034525,5f35d6f793a88f0023c8d65f,-68.886665,145.77333,sparse_max_discrete
0,0,2.9659335588010505,0.03885871402559,0.111302270643347,5.68149060811773,5f35da2c93a88f0023c8db97,-52.321606,112.643212,sparse_max_discrete
0,0,2.116261342310976,0.0743931877057632,0.0221156863499203,9.71820072977926,5f35d6bc93a88f0023c8d64b,-38.965386,85.930772,sparse_max_discrete
0,0,29.899284647626395,0.0058715950505038,0.0886622222650247,3.613243874396206,5f35d7f093a88f0023c8d716,-85.516436,179.032872,sparse_max_discrete
0,0,2.998441469641043,0.061938311278211,0.040988649687941,4.593026960526975,5f35d7d693a88f0023c8d6f7,-64.728365,137.45673,sparse_max_discrete
0,0,0.9428517439706496,0.0040064505578609,0.0380233734899686,7.53631748997784,5f35d72493a88f0023c8d66f,-79.370795,166.74159,sparse_max_discrete
0,0,23.26994269858773,0.0214165557746982,0.1471250130631929,7.233428491761671,5f35d7fa93a88f0023c8d725,-60.417142,128.834284,sparse_max_discrete
0,0,11.223689830587045,0.0126933883283268,0.0677036425969762,1.8141433284594253,5f35d86c93a88f0023c8d7e9,-99.489136,206.978272,sparse_max_discrete
0,0,6.348222847995108,0.2311669565088033,0.3966063819291306,3.753686251759186,5f35d79293a88f0023c8d6a1,-64.699616,137.399232,sparse_max_discrete
0,0,2.3127436110454447,0.0891482984263227,0.0194174140403112,6.442920437075568,5f35d97e93a88f0023c8d9d4,-61.188052,130.376104,sparse_max_discrete
0,0,7.567325042127299,0.0547371185759055,0.0250117210083045,9.684834257833591,5f35d72593a88f0023c8d671,-48.028283,104.056566,sparse_max_discrete
0,0,29.58740347308885,0.0292143775427497,1.3991458619472874,9.30854967759968,5f35d7d393a88f0023c8d6f4,-67.779362,143.558724,sparse_max_discrete
0,0,4.703741839382528,0.0195576259752321,0.1050332155788335,4.863451109370319,5f35d90c93a88f0023c8d8d0,-68.110861,144.221722,sparse_max_discrete
0,0,26.452746962068044,0.004113867157956,0.0260260173367599,9.289097321299298,5f35da4f93a88f0023c8dc28,-65.05639,138.11278,sparse_max_discrete
0,0,7.125375807864859,0.0256026212904288,1.0324364850990988,1.469634827218298,5f35d8b893a88f0023c8d833,-105.407329,218.814658,sparse_max_discrete
0,0,13.43311506935792,0.108894875830438,0.3824803082305411,3.488864040606616,5f35d71c93a88f0023c8d66e,-73.306072,154.612144,sparse_max_discrete
0,0,22.23238286182991,0.0208093501055778,0.2998820462945608,4.537860653840204,5f35db0b93a88f0023c8ded5,-79.354612,166.709224,sparse_max_discrete
0,0,17.126290413395743,0.0152346713499414,0.0448586507354353,5.607897642704552,5f35d83093a88f0023c8d771,-73.270047,154.540094,sparse_max_discrete
0,0,24.834536941421423,0.0649698358207509,1.494971634191975,5.718649560997781,5f35d6b193a88f0023c8d648,-66.011125,140.02225,sparse_max_discrete
0,0,26.354520285655777,0.0288656827120093,1.0613570846956912,1.9523296453622496,5f35dab593a88f0023c8dda2,-95.207155,198.41431,sparse_max_discrete
0,0,29.03135579663716,0.0514821344755719,1.4452904440762135,2.115737549356416,5f35d85593a88f0023c8d7c5,-83.285596,174.571192,sparse_max_discrete
0,0,28.76608646817188,0.0564649163793168,1.107483507850595,2.031634441422145,5f35d84893a88f0023c8d7af,-90.8857,189.7714,sparse_max_discrete
0,0,5.218670000413931,0.1272031899201977,0.2026187370700969,5.056621656768967,5f35d88193a88f0023c8d7ff,-61.27217,130.54434,sparse_max_discrete
0,0,4.308209936226279,0.0841194337994396,0.5988279080286807,7.969622519799001,5f35d80393a88f0023c8d729,-57.529245,123.05849,sparse_max_discrete
0,0,4.703741839382528,0.0195576259752321,0.1050332155788335,4.863451109370319,5f35d5ea93a88f0023c8d5fd,-76.720318,161.440636,sparse_max_discrete
0,0,0.5964040151938677,0.0271847758908415,0.0424597320311919,2.462110676030459,5f35d70093a88f0023c8d662,-76.234263,160.468526,sparse_max_discrete
0,0,6.410866981885683,0.014973477035021,0.1167095197281835,4.296710273210057,5f35db0c93a88f0023c8deda,-86.211453,180.422906,sparse_max_discrete
0,0,29.228176888652253,0.0082696170581993,0.7900343116299211,1.0766632848079771,5f35d62993a88f0023c8d613,-118.233322,244.466644,sparse_max_discrete
0,0,5.219767669969291,0.0107680688579646,0.0926474950941717,4.390721961799809,5f35dc7593a88f0023c8e5d3,-83.392481,174.784962,sparse_max_discrete
0,0,24.456043825213374,0.1101059136519116,0.773889823890887,1.250510210051322,5f35da6493a88f0023c8dc69,-86.762434,181.524868,sparse_max_discrete
0,0,0.0,0.001,0.7896117648956356,2.8417830093148995,5f35dba493a88f0023c8e193,-115.092852,238.185704,sparse_max_discrete
0,0,19.94938450244106,0.0183531690907356,1.3242003435219707,2.939013077530264,5f35d83993a88f0023c8d78b,-85.791633,179.583266,sparse_max_discrete
0,0,16.603011187447972,0.0857170198386925,0.3036945535118034,8.542379729163827,5f35d82093a88f0023c8d751,-59.324246,126.648492,sparse_max_discrete
0,0,22.548581355115477,0.0376619800425416,0.0723685748460842,7.126375584040776,5f35d93793a88f0023c8d930,-59.341114,126.682228,sparse_max_discrete
0,0,21.002913391264755,0.0036145576339302,0.0054558220008439,1.7391527058568024,5f35dae093a88f0023c8de20,-124.82901,257.65802,sparse_max_discrete
0,0,0.5964040151938677,0.0271847758908415,0.0424597320311919,2.462110676030459,5f35d9ad93a88f0023c8da5b,-94.929727,197.859454,sparse_max_discrete
0,0,10.02771062749154,0.0139731766407645,0.4781258452745898,5.233979052700319,5f35dc9193a88f0023c8e6bd,-74.645162,157.290324,sparse_max_discrete
0,0,2.9130250701953195,0.3332269807736884,1.2066430474750671,1.4884408137269791,5f35dcae93a88f0023c8e7a3,-81.898121,171.796242,sparse_max_discrete
0,0,24.43857543784966,0.0550595466636758,0.1957660070088989,8.424458099564136,5f35d91293a88f0023c8d8e2,-62.208283,132.416566,sparse_max_discrete
0,0,26.36516347508045,0.0383999625348585,0.1218978628330886,9.80722606093527,5f35dafe93a88f0023c8de97,-38.791026,85.582052,sparse_max_discrete
0,0,1.3811895929178564,0.0554903876237808,0.0335809218579844,7.834461285462674,5f35db9193a88f0023c8e13f,-56.336332,120.672664,sparse_max_discrete
0,0,1.7685813147450524,0.3605369403711995,0.8369025818898593,1.4841651495421015,5f35d7f393a88f0023c8d71a,-81.564184,171.128368,sparse_max_discrete
0,0,21.84028356493901,0.0257279827031853,0.0159172867724494,2.2333185069713988,5f35d94f93a88f0023c8d95c,-101.936666,211.873332,sparse_max_discrete
0,0,21.769276364846068,0.0268998669914856,0.6922818798706718,2.8130127253681136,5f35d72b93a88f0023c8d674,-85.152962,178.305924,sparse_max_discrete
0,0,24.874271015294465,0.0208146339494154,0.0325044083360872,3.6147951569803705,5f35df1293a88f0023c8f3db,-86.668228,181.336456,sparse_max_discrete
0,0,19.27773902923854,0.0171547792834325,0.0733098886424386,3.337649498990229,5f35d81193a88f0023c8d742,-84.939266,177.878532,sparse_max_discrete
0,0,14.733298839128883,0.0890855075609388,0.3526164550292555,4.61602080891622,5f35df8293a88f0023c8f57b,-56.351306,120.702612,sparse_max_discrete
0,0,28.867506650428563,0.0651870054431572,1.3733784602187091,1.8859013927785808,5f35e00093a88f0023c8f758,-85.751208,179.502416,sparse_max_discrete
0,0,7.894170717716227,0.0725386691623627,1.4680092077375204,2.363840986603756,5f35e11793a88f0023c8fa8c,-80.835021,169.670042,sparse_max_discrete
0,0,8.274813170124611,0.0747494707160217,0.7238071916594613,2.2944449482346982,5f35dfdb93a88f0023c8f6da,-84.1188,176.2376,sparse_max_discrete
0,0,26.679267337743745,0.0197573788786514,0.313005853722773,5.1408356851045,5f35df8793a88f0023c8f599,-78.685112,165.370224,sparse_max_discrete
0,0,4.402676724513391,0.093246256174029,0.2793903170665063,3.4556072704304777,5f35e09e93a88f0023c8f979,-75.784987,159.569974,sparse_max_discrete
0,0,21.798227743763285,0.0317516830339728,0.2749713622394847,3.814894942029565,5f35e0a193a88f0023c8f986,-76.879996,161.759992,sparse_max_discrete
0,0,1.477831367904513,0.1109061900075917,0.5528797451458436,1.3247442223084815,5f35e37d93a88f0023c8ffdc,-93.569284,195.138568,sparse_max_discrete
0,0,25.09631383700236,0.0145725479340525,1.4753512404539002,2.8027111657948947,5f35e94193a88f0023c905da,-95.893819,199.787638,sparse_max_discrete
0,0,21.85534666429208,0.001,0.0,3.814044803525667,5f35e70693a88f0023c90462,-191.369725,390.73945,sparse_max_discrete
0,0,2.093579355126256,0.0428356927296962,0.0740945769499714,1.5045502836766345,5f35e76793a88f0023c90491,-100.169339,208.338678,sparse_max_discrete
0,0,14.912837314423737,0.0033484839725496,1.486766776677344,3.076024233111867,5f35e93693a88f0023c905d9,-101.153652,210.307304,sparse_max_discrete
0,0,2.245086871766606,0.001011159486462,0.0437872432677899,4.05242234798291,5f360ea493a88f0023c908e6,-114.908493,237.816986,sparse_max_discrete
0,0,17.655719461267807,0.0119915459723251,0.4816752862781213,1.877248853473121,5f360f4693a88f0023c908ef,-110.761813,229.523626,sparse_max_discrete
0,0,7.894170717716227,0.0725386691623627,1.4680092077375204,2.363840986603756,5f360ee993a88f0023c908e8,-84.44719,176.89438,sparse_max_discrete
0,0,16.371770659153697,0.0870786120621033,0.3448935441465525,2.9808090471980133,5f360eea93a88f0023c908e9,-78.578942,165.157884,sparse_max_discrete
0,0,19.49027176646849,0.0235252369410272,0.0865052996741979,4.004480110113752,5f3610a993a88f0023c90912,-78.198351,164.396702,sparse_max_discrete
0,0,8.203524705871244,0.0191771972392327,0.1679820472065914,2.899085402592978,5f36121793a88f0023c9095f,-76.852131,161.704262,sparse_max_discrete
0,0,29.15003086782392,0.0484180619903163,0.7050291929698789,2.10102087588238,5f3612ca93a88f0023c909a0,-83.35255,174.7051,sparse_max_discrete
0,0,2.116261342310976,0.0743931877057632,0.0221156863499203,9.71820072977926,5f360f1993a88f0023c908ea,-66.009699,140.019398,sparse_max_discrete
0,0,26.651593031861577,0.1852000579253989,0.8780226884073765,8.982050460171372,5f36107b93a88f0023c9090e,-40.747768,89.495536,sparse_max_discrete
0,0,29.062819669176942,0.006056310472219,0.0776569427770255,3.4505131545638488,5f36101b93a88f0023c90907,-92.41146,192.82292,sparse_max_discrete
0,0,18.75363204916469,0.4103215298728864,0.1308787858079727,3.7106394501618913,5f360ff993a88f0023c90904,-46.443443,100.886886,sparse_max_discrete
0,0,15.831710362165078,0.0911463362958703,0.8071151867679359,2.187648380748113,5f361ea793a88f0023c90f71,-75.705105,159.41021,sparse_max_discrete
0,0,2.204161117949499,0.2889508740141847,0.530177142993947,1.761537767287985,5f361f5693a88f0023c90f72,-85.49277,178.98554,sparse_max_discrete
0,0,0.5964040151938677,0.0271847758908415,0.0424597320311919,2.462110676030459,5f3626b693a88f0023c91063,-85.756621,179.513242,sparse_max_discrete
0,0,16.260939973155995,0.042005787766912,0.5593967910025521,6.372803662282863,5f362fb593a88f0023c91191,-59.325563,126.651126,sparse_max_discrete
0,0,7.897752188817818,0.09377710790838,0.6688683808424291,5.063257897883448,5f362dee93a88f0023c91131,-66.490384,140.980768,sparse_max_discrete
