,agent_type,attention_cost,exp_param,step_size,vm_param,weight
0,sparse_max_continuous,4.92624109205731,0.23022341180877864,0.21947095387855706,2.9878904006887756,6.0
1,sparse_max_continuous,23.691423696035194,0.04688732790391263,0.6451214393836421,2.666253447557371,3.0
