,Unnamed: 0,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,0,11.561490940598087,0.0218220205926443,0.0256060572778113,6.653809531210002,5f35d94f93a88f0023c8d95c,-68.905908,145.811816,sparse_max_continuous
0,0,3.799776493555852,0.0244706890389007,0.3939103934171132,1.926808482273236,5f35d72b93a88f0023c8d674,-96.251787,200.503574,sparse_max_continuous
0,0,17.31673644548976,0.0242464573026403,0.0482944889460782,2.9994024370712404,5f35df1293a88f0023c8f3db,-83.643996,175.287992,sparse_max_continuous
0,0,28.91260193478973,0.0175908205564725,0.0917706815298224,8.31559714493341,5f35d81193a88f0023c8d742,-84.777969,177.555938,sparse_max_continuous
0,0,12.829952990908923,0.1003411223526736,0.1725525180753693,3.734071317371953,5f35df8293a88f0023c8f57b,-62.011788,132.023576,sparse_max_continuous
0,0,16.56552609279752,0.0513997787254651,0.0777674269233135,3.0862991042554686,5f35e00093a88f0023c8f758,-74.130516,156.261032,sparse_max_continuous
0,0,9.97990510644257,0.1040162870324335,0.0826073942343473,3.7149017387709327,5f35e11793a88f0023c8fa8c,-68.901469,145.802938,sparse_max_continuous
0,0,5.218670000413931,0.1272031899201977,0.2026187370700969,5.056621656768967,5f35dfdb93a88f0023c8f6da,-76.613323,161.226646,sparse_max_continuous
0,0,11.350394267210389,0.0270318595928224,0.0601745135450805,3.872364970815109,5f35df8793a88f0023c8f599,-84.206012,176.412024,sparse_max_continuous
0,0,3.142573696550216,0.0159403226662756,0.1836214452277756,9.936728850790349,5f35e09e93a88f0023c8f979,-59.920068,127.840136,sparse_max_continuous
0,0,0.5964040151938677,0.0271847758908415,0.0424597320311919,2.462110676030459,5f35e0a193a88f0023c8f986,-89.325401,186.650802,sparse_max_continuous
0,0,2.712291470843958,0.1298470081581338,0.1578937899941803,1.7272746332288005,5f35e37d93a88f0023c8ffdc,-83.414176,174.828352,sparse_max_continuous
0,0,5.7986789385484725,0.0202329938027044,0.3789828219233671,1.744787740488738,5f35e94193a88f0023c905da,-103.954036,215.908072,sparse_max_continuous
0,0,21.46995167149828,0.001,0.0,3.2749834478887307,5f35e70693a88f0023c90462,-195.321752,398.643504,sparse_max_continuous
0,0,7.3749849527106655,0.0221212321435202,0.0279576341862957,3.3293926702543555,5f35e76793a88f0023c90491,-79.126214,166.252428,sparse_max_continuous
0,0,16.607440128208474,0.0127586370703422,0.9136784732581492,3.56755121126348,5f35e93693a88f0023c905d9,-104.541285,217.08257,sparse_max_continuous
0,0,13.558905651004377,0.001,0.4717045533075207,3.584067724805149,5f360ea493a88f0023c908e6,-116.112772,240.225544,sparse_max_continuous
