,Unnamed: 0,Unnamed: 0.1,exp_param,vm_param,pp_id,ll,AIC,agent_type,step_size,attention_cost
38,0,0,0.184205602177906,9.991138319686089,5f35da2c93a88f0023c8db97,-20.767562,47.535124,hill_climbing,0.2014469516253884,
39,0,0,0.0401375833997839,8.117294410973571,5f35d6bc93a88f0023c8d64b,-58.592653,121.185306,null_model_2,,
40,0,0,0.0125440667450499,5.293768818818401,5f35d7f093a88f0023c8d716,-79.599791,163.199582,null_model_2,,
41,0,0,0.0550595466636758,8.424458099564136,5f35d7d693a88f0023c8d6f7,-49.684968,107.369936,sparse_max_discrete,0.1957660070088989,24.43857543784966
42,0,0,0.001,2.723007040762072,5f35d72493a88f0023c8d66f,-111.702104,231.404208,sparse_max_discrete,0.7329590998753207,18.44595028739993
43,0,0,0.0335507034346405,9.746957920261286,5f35d7fa93a88f0023c8d725,-41.157023,88.314046,hill_climbing,0.2711949395717533,
44,0,0,0.0149376214026214,2.3436208612142053,5f35d86c93a88f0023c8d7e9,-97.79268,201.58536,sparse_lqr,,279.5916207590512
45,0,0,0.1661199904555667,9.976403417627909,5f35d79293a88f0023c8d6a1,-36.970035,79.94007,hill_climbing,0.2633308042217715,
46,0,0,0.0965607262971303,9.994030642174009,5f35d97e93a88f0023c8d9d4,-27.143843,60.287686,hill_climbing,0.0731841725891806,
47,0,0,0.0651940219935017,9.99420602398745,5f35d72593a88f0023c8d671,-29.035666,62.071332,null_model_2,,
48,0,0,0.0334307693281212,9.989603504933722,5f35d7d393a88f0023c8d6f4,-44.595848,93.191696,null_model_2,,
49,0,0,0.0167281278731942,9.303089692091916,5f35d90c93a88f0023c8d8d0,-51.713539,111.427078,sparse_max_continuous,0.0900149400570405,18.89688719029997
50,0,0,0.0029979009570323,9.89211802044588,5f35da4f93a88f0023c8dc28,-64.021898,132.043796,null_model_2,,
51,0,0,0.0341598503671018,1.6656913951146868,5f35d8b893a88f0023c8d833,-92.040977,192.081954,sparse_max_discrete,0.8840573258195462,5.033901420484125
52,0,0,0.0764030457849658,1.9464552449096275,5f35d71c93a88f0023c8d66e,-85.935283,179.870566,sparse_max_discrete,0.3529689571843774,15.882793631288775
53,0,0,0.0464366635246237,6.399745691089123,5f35db0b93a88f0023c8ded5,-58.883996,125.767992,sparse_max_discrete,0.417492196270353,14.705859367326951
54,0,0,0.0149376214026214,2.3436208612142053,5f35d83093a88f0023c8d771,-100.097883,206.195766,sparse_lqr,,279.5916207590512
55,0,0,0.0488465903528402,2.142532742772288,5f35d6b193a88f0023c8d648,-89.048901,182.097802,null_model_2,,
56,0,0,0.0631806788041707,2.410276443375542,5f35dab593a88f0023c8dda2,-88.064292,182.128584,sparse_lqr,,50.580166965535255
57,0,0,0.0527184857772651,3.031604164446273,5f35d85593a88f0023c8d7c5,-76.712781,161.425562,sparse_max_discrete,1.3586519367401706,29.9761967200632
58,0,0,0.0275182035168283,4.350224860253701,5f35d84893a88f0023c8d7af,-80.892291,167.784582,hill_climbing,0.0003209316970774,
59,0,0,0.0864316934494792,9.99282986338716,5f35d88193a88f0023c8d7ff,-34.569793,75.139586,hill_climbing,0.2205099488520845,
60,0,0,0.1224692059461091,7.438908266685887,5f35d80393a88f0023c8d729,-49.783857,105.567714,hill_climbing,0.3623737405485975,
61,0,0,0.0343048574566461,4.368282744744737,5f35d5ea93a88f0023c8d5fd,-70.594959,149.189918,sparse_max_continuous,0.116991864416875,11.031849720093218
62,0,0,0.0292143775427497,9.30854967759968,5f35d70093a88f0023c8d662,-50.575079,109.150158,sparse_max_discrete,1.3991458619472874,29.58740347308885
63,0,0,0.0091586270723346,5.389300876337291,5f35db0c93a88f0023c8deda,-79.723048,163.446096,null_model_2,,
64,0,0,0.0082820217011375,2.235642892161468,5f35d62993a88f0023c8d613,-106.143352,216.286704,null_model_2,,
65,0,0,0.014737116631345,1.65970195741719,5f35dc7593a88f0023c8e5d3,-107.462237,220.924474,sparse_lqr,,144.27999312240314
66,0,0,0.0925106880486886,2.995377605581756,5f35da6493a88f0023c8dc69,-73.550846,153.101692,hill_climbing,0.3092194196521806,
67,0,0,0.0040365650067544,3.028471693465389,5f35dba493a88f0023c8e193,-114.893745,237.78749,sparse_max_continuous,0.6365216635759359,5.141613508406247
68,0,0,0.0154933530676005,3.987656636989364,5f35d83993a88f0023c8d78b,-78.570946,165.141892,sparse_max_discrete,0.7779486296347773,22.723810689317265
69,0,0,0.0683402953107725,8.098249685323761,5f35d82093a88f0023c8d751,-41.992999,89.985998,sparse_lqr,,63.24483591943183
70,0,0,0.0132296840836648,2.7324161692350657,5f35d93793a88f0023c8d930,-79.887443,167.774886,sparse_max_continuous,0.776255520686153,27.57861259514049
71,0,0,0.0036699764179338,4.972533865192029,5f35dae093a88f0023c8de20,-108.662796,223.325592,sparse_lqr,,29.722912366677544
72,0,0,0.0250293849131859,2.309829035298959,5f35d9ad93a88f0023c8da5b,-94.331584,194.663168,hill_climbing,0.4299750685988836,
73,0,0,0.0084269323509267,3.8827351944996966,5f35dc9193a88f0023c8e6bd,-92.531262,193.062524,sparse_max_continuous,0.1917358589341868,8.625087724478108
74,0,0,0.1819205039778332,1.7815873017044002,5f35dcae93a88f0023c8e7a3,-79.077145,166.15429,sparse_max_discrete,0.8898465197490085,3.2074627176137422
75,0,0,0.0432776080087192,9.30799144591256,5f35d91293a88f0023c8d8e2,-50.687604,107.375208,hill_climbing,0.4168321125948124,
76,0,0,0.0260262788945474,9.35906631104484,5f35dafe93a88f0023c8de97,-55.595304,117.190608,hill_climbing,0.0286595289824166,
77,0,0,0.0691644287123786,10.0,5f35db9193a88f0023c8e13f,-36.59774,79.19548,hill_climbing,0.3635501744933329,
78,0,0,0.3005140543992066,3.9341315365382328,5f35d7f393a88f0023c8d71a,-59.106899,126.213798,sparse_max_discrete,0.8305599434202794,0.5096706708306085
79,0,0,0.0170053703073772,7.081122849924682,5f35d94f93a88f0023c8d95c,-69.832306,143.664612,null_model_2,,
80,0,0,0.0167051701555142,3.161303285685696,5f35d72b93a88f0023c8d674,-91.407876,188.815752,hill_climbing,0.5262857751846164,
81,0,0,0.0175055152982912,3.248448439177931,5f35df1293a88f0023c8f3db,-86.793921,177.587842,null_model_2,,
82,0,0,0.0161200899335665,4.448187768685776,5f35d81193a88f0023c8d742,-81.859928,171.719856,sparse_max_discrete,0.471548004034388,25.12827142327505
83,0,0,0.1083866349769868,7.129889803826766,5f35df8293a88f0023c8f57b,-58.720601,125.441202,sparse_max_discrete,0.338564007911782,1.3365563563428515
84,0,0,0.0832012885321202,3.2723283851258933,5f35e00093a88f0023c8f758,-70.671647,147.343294,hill_climbing,0.068315482459394,
85,0,0,0.1690197610594472,5.118744282447629,5f35e11793a88f0023c8fa8c,-57.942653,123.885306,sparse_max_discrete,0.7732430526797897,14.432338874304966
86,0,0,0.0834251639412229,3.815849301894501,5f35dfdb93a88f0023c8f6da,-71.467821,150.935642,sparse_max_discrete,0.3547248628795217,9.373720512976044
87,0,0,0.0436347788125195,3.233742780503568,5f35df8793a88f0023c8f599,-78.231002,162.462004,hill_climbing,0.3481068880223981,
88,0,0,0.0783013543112442,3.852763388775963,5f35e09e93a88f0023c8f979,-68.351929,142.703858,hill_climbing,0.3007739195315643,
89,0,0,0.0755896442743517,3.053515485348937,5f35e0a193a88f0023c8f986,-81.387989,170.775978,sparse_max_continuous,0.2606045722270196,18.603602296413552
90,0,0,0.1060201786267519,2.701867416447388,5f35e37d93a88f0023c8ffdc,-76.653093,159.306186,hill_climbing,0.6356454578725867,
91,0,0,0.011925064257825,2.660932837747912,5f35e94193a88f0023c905da,-98.841569,203.683138,hill_climbing,0.4787166685758966,
92,0,0,0.0010004207058512,3.339922136516812,5f35e70693a88f0023c90462,-195.360032,394.720064,null_model_2,,
93,0,0,0.0311755509806669,3.895779786304664,5f35e76793a88f0023c90491,-77.646617,161.293234,hill_climbing,0.2099697167353767,
94,0,0,0.0181952803878075,3.3036996374344185,5f35e93693a88f0023c905d9,-99.55283,207.10566,sparse_max_discrete,0.6471876412399071,9.88809304873034
95,0,0,0.0022472824715508,2.481911644254664,5f360ea493a88f0023c908e6,-109.889205,227.77841,sparse_max_discrete,0.9394930783181052,29.03106989044361
96,0,0,0.0078329272313368,1.8494658732225688,5f360f4693a88f0023c908ef,-104.729203,215.458406,hill_climbing,0.4965715976958667,
97,0,0,0.0866479808606752,3.1236389752502127,5f360ee993a88f0023c908e8,-70.436373,146.872746,sparse_lqr,,87.37684488405759
98,0,0,0.1117804094432851,4.995841706788861,5f360eea93a88f0023c908e9,-58.71878,125.43756,sparse_max_discrete,0.2894440980286692,7.713548813465886
99,0,0,0.0250237025656515,3.814625052362177,5f3610a993a88f0023c90912,-81.010996,166.021992,null_model_2,,
100,0,0,0.028743911025778,3.6410179913574616,5f36121793a88f0023c9095f,-65.049711,138.099422,sparse_max_continuous,0.2203297447862386,29.59999488345913
101,0,0,0.0390298139332075,4.523738588408035,5f3612ca93a88f0023c909a0,-75.031568,156.063136,hill_climbing,0.3050684049740063,
102,0,0,0.0810235401622432,9.046310029362427,5f360f1993a88f0023c908ea,-44.4478,94.8956,sparse_lqr,,90.02431377760693
103,0,0,0.065777897041228,3.454205340735373,5f36107b93a88f0023c9090e,-70.316229,148.632458,sparse_max_discrete,0.6982121456778883,15.149119165657112
104,0,0,0.0072085298960535,2.6469453086242067,5f36101b93a88f0023c90907,-101.365365,206.73073,null_model_2,,
105,0,0,0.4008052574321525,9.905627550944743,5f360ff993a88f0023c90904,-14.076028,34.152056,hill_climbing,0.0286822540497352,
106,0,0,0.0709906168400915,6.058249617851201,5f361ea793a88f0023c90f71,-55.690601,119.381202,sparse_max_discrete,0.5884318042773625,19.81026912603272
107,0,0,0.226875118698759,2.2958732760803247,5f361f5693a88f0023c90f72,-78.418481,164.836962,sparse_max_discrete,1.4611309188918449,3.3696640622290808
108,0,0,0.0196939064451033,2.834169540684256,5f3626b693a88f0023c91063,-88.192737,182.385474,hill_climbing,0.6876950294958835,
109,0,0,0.0786368557620541,9.461523954567651,5f362fb593a88f0023c91191,-41.435268,90.870536,sparse_max_discrete,0.4831942704221544,29.68020168499914
110,0,0,0.09019321704495,6.835885031631069,5f362dee93a88f0023c91131,-54.826426,115.652852,hill_climbing,0.5483243353440038,
