,closeness,condition,endogenous,exogenous_input,final_goal_distance,final_reached,id,input_cost,pp_id,seconds,total_cost
288,160.309076474166,88,"[-67.0, 43.0, -69.0, -118.00000000000003, -26.0]","[0.0, 0.0, 0.0, 10.0]",160.309076474166,0.0,288.0,1.0,5f35d76793a88f0023c8d689,9.157,25708.070000000003
289,160.93169358457646,88,"[-7.0, 56.0, 94.0, -114.90000000000003, -26.0]","[0.0, 0.0, 30.0, 0.0]",160.93169358457646,0.0,289.0,9.0,5f35d76793a88f0023c8d689,17.035,25917.08000000001
290,176.50283283845616,95,"[156.0, 71.0, 10.0, -40.5, 6.0]","[0.0, -5.0, 0.0, 0.0]",176.50283283845616,0.0,290.0,0.25,5f35d90b93a88f0023c8d8cf,27.476,31153.499999999996
291,167.6578659055399,95,"[156.0, 53.0, -2.0, -30.4, 6.0]","[-3.0, 0.0, 0.0, 0.0]",167.6578659055399,0.0,291.0,0.09,5f35d90b93a88f0023c8d8cf,20.027,28109.499999999996
292,229.4992156849343,95,"[76.0, 50.0, -205.0, -48.3, 6.0]","[0.0, 0.0, -40.0, 0.0]",229.4992156849343,0.0,292.0,16.0,5f35d90b93a88f0023c8d8cf,27.322,52686.229999999996
293,284.97115643517327,95,"[52.0, 47.0, -268.0, -66.6, 6.0]","[0.0, 0.0, -12.0, 4.0]",284.97115643517327,0.0,293.0,1.5999999999999999,5f35d90b93a88f0023c8d8cf,17.331,81226.5
294,228.437934678109,95,"[84.0, 44.0, -191.0, -81.69999999999999, 6.0]","[0.0, 0.0, 16.0, 0.0]",228.437934678109,0.0,294.0,2.56,5f35d90b93a88f0023c8d8cf,22.78,52204.38999999999
295,236.1762900885692,95,"[84.0, 41.0, -194.0, -96.79999999999998, 6.0]","[0.0, 0.0, 0.0, 0.0]",236.1762900885692,0.0,295.0,0.0,5f35d90b93a88f0023c8d8cf,6.039,55799.73999999999
296,244.67654158092066,95,"[84.0, 38.0, -197.0, -111.89999999999999, 6.0]","[0.0, 0.0, 0.0, 0.0]",244.67654158092066,0.0,296.0,0.0,5f35d90b93a88f0023c8d8cf,6.788,59887.10999999999
297,253.86216732707535,95,"[84.0, 35.0, -200.0, -126.99999999999999, 6.0]","[0.0, 0.0, 0.0, 0.0]",253.86216732707535,0.0,297.0,0.0,5f35d90b93a88f0023c8d8cf,6.182,64466.50000000001
298,263.66154440873623,95,"[84.0, 32.0, -203.0, -142.1, 6.0]","[0.0, 0.0, 0.0, 0.0]",263.66154440873623,0.0,298.0,0.0,5f35d90b93a88f0023c8d8cf,5.609,69537.90999999999
299,274.0088319744457,95,"[84.0, 29.0, -206.0, -157.2, 6.0]","[0.0, 0.0, 0.0, 0.0]",274.0088319744457,0.0,299.0,0.0,5f35d90b93a88f0023c8d8cf,1.027,75101.34000000001
300,175.8601432957451,77,"[-66.0, 72.5, -48.5, -137.7, 1.0]","[8.0, 20.0, 6.0, 29.0]",175.8601432957451,0.0,300.0,13.41,5f35d73993a88f0023c8d677,56.855,30940.2
301,79.77399325594776,77,"[-52.0, 52.0, -26.0, -16.69999999999999, 1.0]","[-4.0, 0.0, 7.0, 67.0]",79.77399325594776,0.0,301.0,45.54,5f35d73993a88f0023c8d677,39.398,6422.839999999998
302,33.087610974502226,77,"[-24.0, 11.5, 19.5, -2.29999999999999, 1.0]","[-8.0, 0.0, 14.0, 8.0]",33.087610974502226,0.0,302.0,3.24,5f35d73993a88f0023c8d677,35.121,1156.9800000000002
303,47.79424651566337,77,"[-16.0, 16.0, 42.0, 2.70000000000001, 1.0]","[1.0, 0.0, 4.0, 2.0]",47.79424651566337,0.0,303.0,0.21000000000000002,5f35d73993a88f0023c8d677,112.429,2346.69
304,47.87473237523109,77,"[-16.0, 0.5, 32.5, 4.30000000000001, 31.0]","[-3.0, 3.0, 0.0, 0.0]",47.87473237523109,0.0,304.0,0.18,5f35d73993a88f0023c8d677,76.212,2354.5699999999997
305,28.386792703650055,77,"[-16.0, -15.0, 17.0, 5.900000000000009, 1.0]","[0.0, -3.0, 0.0, 0.0]",28.386792703650055,1.0,305.0,0.09,5f35d73993a88f0023c8d677,75.303,868.48
306,27.95979256003163,77,"[-16.0, -15.5, 16.5, 3.500000000000009, 1.0]","[0.0, 0.0, 0.0, -2.0]",27.95979256003163,1.0,306.0,0.04,5f35d73993a88f0023c8d677,38.728,844.4600000000002
307,28.19592169091126,77,"[-16.0, -16.0, 16.0, 5.1000000000000085, 1.0]","[0.0, 0.0, 0.0, 0.0]",28.19592169091126,1.0,307.0,0.0,5f35d73993a88f0023c8d677,6.572,857.72
308,28.537519163375084,77,"[-16.0, -16.5, 15.5, 6.700000000000008, 1.0]","[0.0, 0.0, 0.0, 0.0]",28.537519163375084,1.0,308.0,0.0,5f35d73993a88f0023c8d677,6.115,877.1000000000001
309,28.98085574996018,77,"[-16.0, -17.0, 15.0, 8.300000000000008, 1.0]","[0.0, 0.0, 0.0, 0.0]",28.98085574996018,1.0,309.0,0.0,5f35d73993a88f0023c8d677,1.204,902.6000000000001
310,234.97608388940353,86,"[206.0, -26.0, 104.0, -22.400000000000006, -28.0]","[25.0, 15.0, -10.0, 50.0]",234.97608388940353,0.0,310.0,34.5,5f35d77893a88f0023c8d690,55.193,55248.26
311,178.70727461410183,86,"[172.0, 3.0, 42.0, 22.699999999999992, -8.0]","[3.0, 2.0, -17.0, 12.0]",178.70727461410183,0.0,311.0,4.46,5f35d77893a88f0023c8d690,36.57,31975.250000000004
312,162.02543010280826,86,"[160.0, 2.0, 13.0, 21.799999999999997, 2.0]","[-1.0, 1.0, -6.0, -9.0]",162.02543010280826,0.0,312.0,1.19,5f35d77893a88f0023c8d690,25.724,26292.390000000007
313,147.6045053512934,86,"[136.0, -4.0, -51.0, 24.699999999999996, -8.0]","[-1.0, -1.0, -12.0, -3.0]",147.6045053512934,0.0,313.0,1.55,5f35d77893a88f0023c8d690,23.012,21828.79
314,142.20407870381214,86,"[120.0, 25.0, -72.0, 2.9999999999999964, 2.0]","[5.0, 1.0, -8.0, -12.0]",142.20407870381214,0.0,314.0,2.34,5f35d77893a88f0023c8d690,30.064,20266.04
315,147.860373325648,86,"[136.0, -11.0, -54.0, 16.299999999999997, -8.0]","[-7.0, -1.0, 8.0, 2.0]",147.860373325648,0.0,315.0,1.1800000000000002,5f35d77893a88f0023c8d690,31.976,21907.91
316,161.8177987738061,86,"[96.0, 33.0, -126.0, -3.552713678800501e-15, 2.0]","[8.0, 1.0, -20.0, -5.0]",161.8177987738061,0.0,316.0,4.9,5f35d77893a88f0023c8d690,26.99,26235.12
317,156.08510499083505,86,"[114.0, -8.0, -106.0, 1.5999999999999954, -8.0]","[-8.0, -1.0, 9.0, 0.0]",156.08510499083505,0.0,317.0,1.46,5f35d77893a88f0023c8d690,24.875,24414.140000000003
318,182.94887263932512,86,"[80.0, 46.0, -157.0, -12.700000000000005, 12.0]","[10.0, 2.0, -17.0, -1.0]",182.94887263932512,0.0,318.0,3.94,5f35d77893a88f0023c8d690,32.252,33525.81
319,235.4442609196495,86,"[48.0, 110.0, -201.0, -25.000000000000007, 2.0]","[14.0, -1.0, -16.0, 7.0]",235.4442609196495,0.0,319.0,5.0200000000000005,5f35d77893a88f0023c8d690,44.217,55494.54
320,293.3541545640695,87,"[149.0, 86.5, -236.5, -20.400000000000002, 5.0]","[-10.0, 4.0, -4.0, -5.0]",293.3541545640695,0.0,320.0,1.5699999999999998,5f35d77893a88f0023c8d691,39.017,86058.23
321,278.89144841676307,87,"[169.0, 34.0, -219.0, -8.800000000000004, -5.0]","[-10.0, -1.0, 10.0, 10.0]",278.89144841676307,0.0,321.0,3.01,5f35d77893a88f0023c8d691,34.102,77785.02000000002
322,298.2651672589342,87,"[155.0, 36.5, -251.5, -18.10000000000001, 5.0]","[0.0, 1.0, -7.0, 2.0]",298.2651672589342,0.0,322.0,0.54,5f35d77893a88f0023c8d691,24.603,88967.22999999998
323,322.3597524505812,87,"[133.0, 79.0, -282.0, -20.900000000000013, -5.0]","[9.0, -1.0, -11.0, 10.0]",322.3597524505812,0.0,323.0,3.0300000000000002,5f35d77893a88f0023c8d691,26.441,103923.95999999998
324,258.71024332252483,87,"[177.0, 81.5, -169.5, -14.300000000000011, -5.0]","[0.0, 0.0, 22.0, 7.0]",258.71024332252483,0.0,324.0,5.33,5f35d77893a88f0023c8d691,26.522,66944.47
325,312.06648330123505,87,"[137.0, 84.0, -267.0, -15.700000000000017, 5.0]","[0.0, 1.0, -20.0, 10.0]",312.06648330123505,0.0,325.0,5.01,5f35d77893a88f0023c8d691,35.705,97403.98000000003
326,250.80003987240514,87,"[187.0, 81.5, -144.5, -19.60000000000002, 5.0]","[0.0, 0.0, 25.0, 0.0]",250.80003987240514,0.0,326.0,6.25,5f35d77893a88f0023c8d691,18.958,62925.4
327,247.02406765333615,87,"[195.0, 94.0, -118.0, -3.3000000000000185, 15.0]","[3.0, 1.0, 4.0, 9.0]",247.02406765333615,0.0,327.0,1.07,5f35d77893a88f0023c8d691,39.946,61046.69999999999
328,247.5550443840723,87,"[195.0, 86.5, -125.5, -1.0000000000000195, -5.0]","[0.0, -2.0, 0.0, 2.0]",247.5550443840723,0.0,328.0,0.08,5f35d77893a88f0023c8d691,17.643,61309.39
329,245.21370271663042,87,"[209.0, 29.0, -124.0, 2.599999999999982, -15.0]","[-12.0, -1.0, 7.0, -1.0]",245.21370271663042,0.0,329.0,1.95,5f35d77893a88f0023c8d691,41.497,60157.6
330,203.05555889952876,75,"[2.0, 48.0, -120.0, -156.6, 0.0]","[15.0, 3.0, -30.0, 0.0]",203.05555889952876,0.0,330.0,11.34,5f35d63393a88f0023c8d617,75.192,41242.899999999994
331,169.25058345541973,75,"[2.0, 158.0, -54.0, -27.599999999999994, 0.0]","[22.0, 0.0, 0.0, 75.0]",169.25058345541973,0.0,331.0,61.09,5f35d63393a88f0023c8d617,57.107,28718.19
332,68.6763423603791,75,"[38.0, 3.0, -57.0, -3.7999999999999936, 0.0]","[-31.0, 0.0, 18.0, 13.0]",68.6763423603791,0.0,332.0,14.54,5f35d63393a88f0023c8d617,106.246,4803.410000000001
333,86.8749100718959,75,"[28.0, 3.0, -82.0, -5.499999999999993, 0.0]","[0.0, 0.0, -5.0, 2.0]",86.8749100718959,0.0,333.0,0.29,5f35d63393a88f0023c8d617,72.724,7634.509999999999
334,135.0119994667141,75,"[8.0, 3.0, -132.0, -18.199999999999996, 20.0]","[0.0, 2.0, -10.0, 0.0]",135.0119994667141,0.0,334.0,1.04,5f35d63393a88f0023c8d617,36.469,18316.540000000005
335,147.07756457053537,75,"[8.0, -7.0, -142.0, -30.9, 20.0]","[0.0, 0.0, 0.0, 0.0]",147.07756457053537,0.0,335.0,0.0,5f35d63393a88f0023c8d617,18.755,21720.11
336,66.85057965343307,75,"[48.0, -7.0, -46.0, 0.0, 0.0]","[2.0, -2.0, 20.0, 15.0]",66.85057965343307,0.0,336.0,6.33,5f35d63393a88f0023c8d617,67.598,4563.63
337,64.4786011014507,75,"[48.0, -2.0, -43.0, 0.7000000000000008, 0.0]","[1.0, 0.0, 0.0, 0.0]",64.4786011014507,0.0,337.0,0.01,5f35d63393a88f0023c8d617,28.815,4252.130000000001
338,62.86246893019713,75,"[62.0, -2.0, -8.0, 6.300000000000002, 0.0]","[0.0, 0.0, 7.0, 0.0]",62.86246893019713,0.0,338.0,0.49,5f35d63393a88f0023c8d617,26.744,4046.8199999999997
339,64.44036002382359,75,"[64.0, -2.0, -3.0, 6.600000000000001, 0.0]","[0.0, 0.0, 1.0, -3.0]",64.44036002382359,0.0,339.0,0.09999999999999999,5f35d63393a88f0023c8d617,31.058,4247.790000000001
340,233.2589762474319,68,"[76.0, 3.5, -107.5, -192.5, 3.0]","[-7.0, 0.0, -15.0, 1.0]",233.2589762474319,0.0,340.0,2.75,5f35d79b93a88f0023c8d6aa,55.826,54412.49999999999
341,129.43724348115578,68,"[116.0, 52.0, 21.0, -12.0, 3.0]","[10.0, 0.0, 20.0, 86.0]",129.43724348115578,0.0,341.0,78.96000000000001,5f35d79b93a88f0023c8d6aa,139.993,16835.710000000003
342,112.74369161953142,68,"[98.0, 0.5, -55.5, 4.2, 3.0]","[-10.0, 0.0, -9.0, 6.0]",112.74369161953142,0.0,342.0,2.17,5f35d79b93a88f0023c8d6aa,44.209,12795.019999999999
343,118.79797978080266,68,"[118.0, -1.0, -7.0, 11.400000000000002, 3.0]","[0.0, 0.0, 10.0, -2.0]",118.79797978080266,0.0,343.0,1.04,5f35d79b93a88f0023c8d6aa,26.239,14197.88
344,117.12553094863647,68,"[116.0, 2.5, -10.5, 11.700000000000003, 3.0]","[1.0, 0.0, -1.0, -5.0]",117.12553094863647,0.0,344.0,0.27,5f35d79b93a88f0023c8d6aa,24.695,13803.58
345,112.32653292966894,68,"[106.0, 1.0, -37.0, -1.4999999999999964, 3.0]","[0.0, 0.0, -5.0, -10.0]",112.32653292966894,0.0,345.0,1.25,5f35d79b93a88f0023c8d6aa,31.986,12703.690000000002
346,121.1976072371068,68,"[120.0, -5.5, -6.5, 14.400000000000004, 3.0]","[-1.0, 0.0, 7.0, 2.0]",121.1976072371068,0.0,346.0,0.54,5f35d79b93a88f0023c8d6aa,141.105,14775.84
347,121.13335626490336,68,"[120.0, -7.0, -8.0, 12.300000000000004, 3.0]","[0.0, 0.0, 0.0, -7.0]",121.13335626490336,0.0,347.0,0.49,5f35d79b93a88f0023c8d6aa,74.74,14760.76
348,122.6095836384742,68,"[122.0, -8.5, -4.5, 6.900000000000006, 3.0]","[0.0, 0.0, 1.0, -9.0]",122.6095836384742,0.0,348.0,0.8200000000000001,5f35d79b93a88f0023c8d6aa,181.704,15121.400000000003
349,125.70616532215116,68,"[124.0, 0.0, 5.0, 19.800000000000004, 3.0]","[2.0, 0.0, 1.0, 0.0]",125.70616532215116,0.0,349.0,0.05,5f35d79b93a88f0023c8d6aa,70.838,15890.380000000001
350,238.06215574929166,84,"[164.0, -170.5, 8.5, -24.699999999999996, -5.0]","[0.0, -3.0, -20.0, 0.0]",238.06215574929166,0.0,350.0,4.09,5f35d63193a88f0023c8d616,82.574,56677.68
351,207.52997373873492,84,"[150.0, -143.0, -9.0, 3.700000000000003, 5.0]","[5.0, 1.0, -7.0, 0.0]",207.52997373873492,0.0,351.0,0.75,5f35d63193a88f0023c8d616,55.845,43073.530000000006
352,181.36568032568897,84,"[150.0, -95.5, 18.5, 30.100000000000005, 5.0]","[10.0, 0.0, 0.0, 0.0]",181.36568032568897,0.0,352.0,1.0,5f35d63193a88f0023c8d616,47.759,32899.35
353,173.5950748149267,84,"[130.0, -98.0, -34.0, 49.5, 5.0]","[0.0, 0.0, -10.0, 0.0]",173.5950748149267,0.0,353.0,1.0,5f35d63193a88f0023c8d616,20.756,30142.09
354,162.58800693778124,84,"[120.0, -75.5, -46.5, 64.4, 5.0]","[5.0, 0.0, -5.0, 0.0]",162.58800693778124,0.0,354.0,0.5,5f35d63193a88f0023c8d616,31.294,26442.2
355,133.0667501669745,84,"[106.0, -28.0, -54.0, 52.400000000000006, 5.0]","[10.0, 0.0, -7.0, -10.0]",133.0667501669745,0.0,355.0,2.49,5f35d63193a88f0023c8d616,42.163,17716.590000000007
356,115.9533958105583,84,"[100.0, 19.5, -41.5, 36.300000000000004, 5.0]","[10.0, 0.0, -3.0, -10.0]",115.9533958105583,0.0,356.0,2.09,5f35d63193a88f0023c8d616,31.335,13457.11
357,126.83942604726654,84,"[80.0, 17.0, -94.0, 23.200000000000003, 5.0]","[0.0, 0.0, -10.0, -5.0]",126.83942604726654,0.0,357.0,1.25,5f35d63193a88f0023c8d616,44.689,16101.409999999998
358,126.28345101397886,84,"[80.0, 14.5, -96.5, 0.10000000000000142, 5.0]","[0.0, 0.0, 0.0, -10.0]",126.28345101397886,0.0,358.0,1.0,5f35d63193a88f0023c8d616,32.709,15961.679999999998
359,127.33345986032108,84,"[78.0, 22.0, -98.0, -4.099999999999999, 5.0]","[2.0, 0.0, -1.0, 0.0]",127.33345986032108,0.0,359.0,0.05,5f35d63193a88f0023c8d616,61.999,16228.03
360,355.0411102956952,79,"[-247.0, -249.5, 50.5, -8.699999999999989, -13.0]","[-16.0, 13.0, -22.0, 102.0]",355.0411102956952,0.0,360.0,113.13000000000001,5f35d65393a88f0023c8d623,118.389,126167.32
361,416.733260011725,79,"[-157.0, -88.0, 375.0, 21.90000000000001, -13.0]","[31.0, 0.0, 45.0, 0.0]",416.733260011725,0.0,361.0,29.86,5f35d65393a88f0023c8d623,54.085,173809.6
362,405.8432579210846,79,"[-157.0, -206.5, 306.5, 57.500000000000014, -13.0]","[-25.0, 0.0, 0.0, 0.0]",405.8432579210846,0.0,362.0,6.25,5f35d65393a88f0023c8d623,23.529,164857.99
363,341.6094407360546,79,"[-217.0, -200.0, 163.0, 50.10000000000001, -23.0]","[0.0, -1.0, -30.0, -11.0]",341.6094407360546,0.0,363.0,10.219999999999999,5f35d65393a88f0023c8d623,46.415,116856.46999999999
364,329.62977717433233,79,"[-217.0, -138.5, 204.5, 22.70000000000001, 7.0]","[10.0, 3.0, 0.0, -20.0]",329.62977717433233,0.0,364.0,5.09,5f35d65393a88f0023c8d623,47.44,108820.33999999998
365,356.2755815376631,79,"[-197.0, -167.0, 236.0, 67.30000000000001, -3.0]","[-5.0, -1.0, 10.0, 12.0]",356.2755815376631,0.0,365.0,2.7,5f35d65393a88f0023c8d623,60.545,127099.54000000001
366,429.0283323977567,79,"[-165.0, -165.5, 317.5, 169.10000000000002, 7.0]","[0.0, 1.0, 16.0, 35.0]",429.0283323977567,0.0,366.0,14.82,5f35d65393a88f0023c8d623,28.603,184247.38
367,419.94232937392724,79,"[-175.0, -169.0, 289.0, 183.40000000000003, -3.0]","[0.0, -1.0, -5.0, -7.0]",419.94232937392724,0.0,367.0,0.75,5f35d65393a88f0023c8d623,56.416,176534.38
368,472.215829891375,79,"[-215.0, -417.5, 40.5, 27.700000000000045, 7.0]","[-50.0, 1.0, -20.0, -90.0]",472.215829891375,0.0,368.0,110.01,5f35d65393a88f0023c8d623,77.625,223280.62
369,330.8231551750875,79,"[-215.0, -156.0, 196.0, 21.40000000000005, -3.0]","[53.0, -1.0, 0.0, -10.0]",330.8231551750875,0.0,369.0,29.1,5f35d65393a88f0023c8d623,44.887,109765.89000000001
370,146.00448623244424,85,"[111.0, 16.5, 44.5, 65.9, -49.0]","[15.0, 10.0, 0.0, -20.0]",146.00448623244424,0.0,370.0,7.25,5f35d6f793a88f0023c8d65f,96.633,21324.559999999998
371,110.61573125012553,85,"[91.0, 41.0, 19.0, 42.80000000000001, -9.0]","[0.0, 4.0, -10.0, -15.0]",110.61573125012553,0.0,371.0,3.41,5f35d6f793a88f0023c8d65f,64.854,12246.499999999998
372,105.5618775884552,85,"[91.0, 15.5, 5.5, 50.90000000000001, 1.0]","[-6.0, 1.0, 0.0, 0.0]",105.5618775884552,0.0,372.0,0.37,5f35d6f793a88f0023c8d65f,36.498,11154.340000000002
373,96.81425514871248,85,"[91.0, 15.0, 5.0, 29.000000000000014, 1.0]","[0.0, 0.0, 0.0, -15.0]",96.81425514871248,0.0,373.0,2.25,5f35d6f793a88f0023c8d65f,41.611,9386.28
374,91.65947850604432,85,"[89.0, 14.5, -0.5, 16.400000000000013, 1.0]","[0.0, 0.0, -1.0, -10.0]",91.65947850604432,0.0,374.0,1.01,5f35d6f793a88f0023c8d65f,37.203,8415.750000000002
375,90.44246790087055,85,"[89.0, 14.0, -1.0, 7.800000000000011, 1.0]","[0.0, 0.0, 0.0, -8.0]",90.44246790087055,0.0,375.0,0.64,5f35d6f793a88f0023c8d65f,20.501,8194.77
376,90.02077537990883,85,"[69.0, 13.5, -51.5, 8.200000000000012, 21.0]","[0.0, 2.0, -10.0, 0.0]",90.02077537990883,0.0,376.0,1.04,5f35d6f793a88f0023c8d65f,38.463,8119.709999999999
377,103.03086916065496,85,"[69.0, -17.0, -74.0, 9.400000000000013, 1.0]","[-4.0, -2.0, 0.0, 0.0]",103.03086916065496,0.0,377.0,0.2,5f35d6f793a88f0023c8d65f,32.137,10631.53
378,103.07890181797632,85,"[69.0, -17.5, -74.5, 2.600000000000012, 1.0]","[0.0, 0.0, 0.0, -4.0]",103.07890181797632,0.0,378.0,0.16,5f35d6f793a88f0023c8d65f,16.068,10641.59
379,103.56370020427042,85,"[69.0, -18.0, -75.0, 3.8000000000000123, 1.0]","[0.0, 0.0, 0.0, 0.0]",103.56370020427042,0.0,379.0,0.0,5f35d6f793a88f0023c8d65f,2.158,10741.77
380,239.39279437777572,92,"[-119.0, -61.5, -103.5, 157.9, 61.0]","[2.0, -4.0, 0.0, 0.0]",239.39279437777572,0.0,380.0,0.2,5f35da2c93a88f0023c8db97,38.491,57309.11
381,226.83449913979135,92,"[-113.0, -77.0, -110.0, 143.3, 11.0]","[3.0, -5.0, 3.0, 0.0]",226.83449913979135,0.0,381.0,0.42999999999999994,5f35da2c93a88f0023c8db97,44.113,51454.52
382,182.48413629682994,92,"[-107.0, -27.5, -67.5, 128.60000000000002, 1.0]","[11.0, -1.0, 3.0, 0.0]",182.48413629682994,0.0,382.0,1.31,5f35da2c93a88f0023c8db97,44.231,33302.40000000001
383,151.19470890213057,92,"[-93.0, -3.0, -18.0, 117.80000000000003, 1.0]","[5.0, 0.0, 7.0, 0.0]",151.19470890213057,0.0,383.0,0.74,5f35da2c93a88f0023c8db97,29.551,22862.52
384,138.78277991163026,92,"[-85.0, 1.5, 4.5, 109.60000000000002, 1.0]","[1.0, 0.0, 4.0, 0.0]",138.78277991163026,0.0,384.0,0.17,5f35da2c93a88f0023c8db97,20.617,19263.510000000002
385,133.2923103558491,92,"[-81.0, 1.0, 14.0, 102.80000000000003, 21.0]","[0.0, 2.0, 2.0, 0.0]",133.2923103558491,0.0,385.0,0.08,5f35da2c93a88f0023c8db97,27.211,17769.77
386,126.01785587764937,92,"[-81.0, -9.5, 3.5, 96.00000000000003, 1.0]","[0.0, -2.0, 0.0, 0.0]",126.01785587764937,0.0,386.0,0.04,5f35da2c93a88f0023c8db97,16.821,15883.470000000007
387,117.04084757041024,92,"[-77.0, -10.0, 13.0, 86.60000000000002, 1.0]","[0.0, 0.0, 2.0, -2.0]",117.04084757041024,0.0,387.0,0.08,5f35da2c93a88f0023c8db97,25.183,13701.610000000002
388,103.46840097343731,92,"[-63.0, -10.5, 47.5, 66.10000000000002, 1.0]","[0.0, 0.0, 7.0, -10.0]",103.46840097343731,0.0,388.0,1.49,5f35da2c93a88f0023c8db97,16.59,10710.250000000004
389,90.39408166467538,92,"[-61.0, -11.0, 52.0, 40.300000000000026, 1.0]","[0.0, 0.0, 1.0, -13.0]",90.39408166467538,0.0,389.0,1.7,5f35da2c93a88f0023c8db97,35.613,8177.330000000002
390,244.27640082496714,78,"[-50.0, -129.0, 97.0, -176.4, -2.0]","[-10.0, -22.0, 10.0, 22.0]",244.27640082496714,0.0,390.0,11.68,5f35d6bc93a88f0023c8d64b,126.649,59682.64000000001
391,216.32635068340613,78,"[-40.0, -78.0, 153.0, -125.30000000000001, -2.0]","[10.0, 0.0, 5.0, 16.0]",216.32635068340613,0.0,391.0,3.81,5f35d6bc93a88f0023c8d64b,55.143,46812.58000000001
392,181.85059801936313,78,"[-44.0, -37.0, 168.0, -39.20000000000002, -2.0]","[8.0, 0.0, -2.0, 35.0]",181.85059801936313,0.0,392.0,12.93,5f35d6bc93a88f0023c8d64b,81.657,33098.06
393,214.7999301675864,78,"[-24.0, -61.0, 204.0, 14.899999999999984, -2.0]","[-5.0, 0.0, 10.0, 15.0]",214.7999301675864,0.0,393.0,3.5,5f35d6bc93a88f0023c8d64b,81.953,46170.93
394,199.11808054518806,78,"[-30.0, -85.0, 175.0, 29.899999999999984, -2.0]","[-5.0, 0.0, -3.0, -4.0]",199.11808054518806,0.0,394.0,0.5,5f35d6bc93a88f0023c8d64b,58.702,39680.43
395,228.54060908293738,78,"[-18.0, -84.0, 206.0, 49.09999999999999, -2.0]","[0.0, 0.0, 6.0, -4.0]",228.54060908293738,0.0,395.0,0.52,5f35d6bc93a88f0023c8d64b,26.627,52263.75
396,247.74230563228397,78,"[-10.0, -93.0, 221.0, 61.499999999999986, -2.0]","[-2.0, 0.0, 4.0, -9.0]",247.74230563228397,0.0,396.0,1.01,5f35d6bc93a88f0023c8d64b,33.254,61410.2
397,251.0410524197188,78,"[-10.0, -92.0, 222.0, 71.89999999999999, -2.0]","[0.0, 0.0, 0.0, -10.0]",251.0410524197188,0.0,397.0,1.0,5f35d6bc93a88f0023c8d64b,34.575,63056.56
398,257.77977034670505,78,"[-10.0, -131.0, 199.0, 97.89999999999999, -2.0]","[-8.0, 0.0, 0.0, -3.0]",257.77977034670505,0.0,398.0,0.73,5f35d6bc93a88f0023c8d64b,19.097,66486.08999999998
399,261.7293449348009,78,"[-14.0, -105.0, 205.0, 123.5, -2.0]","[5.0, 0.0, -2.0, -2.0]",261.7293449348009,0.0,399.0,0.32999999999999996,5f35d6bc93a88f0023c8d64b,56.733,68538.26
400,480.41420670084267,93,"[-241.0, 319.0, 159.0, -49.099999999999994, 208.0]","[40.0, 0.0, 0.0, 90.0]",480.41420670084267,0.0,400.0,97.0,5f35d7f093a88f0023c8d716,131.204,230894.81
401,632.5690792316678,93,"[-41.0, 215.0, 555.0, 30.800000000000004, 208.0]","[0.0, 0.0, 100.0, 25.0]",632.5690792316678,0.0,401.0,106.25,5f35d7f093a88f0023c8d716,30.102,400346.8900000001
402,422.347593813437,93,"[-41.0, -389.0, 151.0, 50.70000000000002, -2.0]","[-100.0, -21.0, 0.0, -15.0]",422.347593813437,0.0,402.0,106.66,5f35d7f093a88f0023c8d716,42.519,178687.4
403,476.64049345392385,93,"[-1.0, -388.0, 252.0, 114.60000000000002, -2.0]","[0.0, 0.0, 20.0, 0.0]",476.64049345392385,0.0,403.0,4.0,5f35d7f093a88f0023c8d716,17.572,227500.07000000004
404,496.147155589952,93,"[-3.0, -392.0, 245.0, 180.00000000000003, 8.0]","[-1.0, 1.0, -1.0, 1.0]",496.147155589952,0.0,404.0,0.04,5f35d7f093a88f0023c8d716,7.96,246475.95000000004
405,525.0464836564473,93,"[-1.0, -391.0, 249.0, 245.90000000000003, 18.0]","[1.0, 1.0, 1.0, 1.0]",525.0464836564473,0.0,405.0,0.04,5f35d7f093a88f0023c8d716,11.363,275987.8
406,496.1250245653811,93,"[-101.0, -400.0, -10.0, 274.8, 18.0]","[0.0, 0.0, -50.0, 0.0]",496.1250245653811,0.0,406.0,25.0,5f35d7f093a88f0023c8d716,17.081,246479.03000000003
407,519.6928804592189,93,"[-101.0, -409.0, -19.0, 303.70000000000005, -2.0]","[0.0, -2.0, 0.0, 0.0]",519.6928804592189,0.0,407.0,0.04,5f35d7f093a88f0023c8d716,9.858,270419.72000000003
408,423.98084862408587,93,"[-101.0, -408.0, -18.0, 52.60000000000002, -2.0]","[0.0, 0.0, 0.0, -140.0]",423.98084862408587,0.0,408.0,196.0,5f35d7f093a88f0023c8d716,18.397,180294.79
409,287.8250336576025,93,"[-101.0, -257.0, 73.0, 35.50000000000003, -2.0]","[30.0, 0.0, 0.0, -20.0]",287.8250336576025,0.0,409.0,13.0,5f35d7f093a88f0023c8d716,17.165,83391.28
410,141.9038054458019,96,"[-42.0, -9.0, 20.0, 133.7, -4.0]","[-9.0, -1.0, -5.0, -20.0]",141.9038054458019,0.0,410.0,5.07,5f35d7d693a88f0023c8d6f7,51.101,20141.76
411,146.98979556418195,96,"[-34.0, -2.0, 45.0, 135.0, -14.0]","[1.0, -1.0, 4.0, 0.0]",146.98979556418195,0.0,411.0,0.18,5f35d7d693a88f0023c8d6f7,33.022,21611.250000000004
