situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[129.0, 100.0, 39.0, -234.0, -193.0]",sparse_max_discrete,-41.530587,-29.826766,-80.263123,-62.771536,-53.14254900000001,-50.939657,-38.257402
