situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-117.0, 249.0, 246.0, -225.0, 142.0]",sparse_max_continuous,8.766034,8.766034,-75.816428,-95.837854,8.766034000000001,8.766034,8.766034
