situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-8.0, 40.0, 5.0, -85.0, 52.0]",sparse_max_discrete,-54.209963,-55.768465,-79.530272,-84.028392,-55.41735200000001,-53.821842,-58.481814
