situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-122.0, 71.0, -217.0, 131.0, 165.0]",sparse_max_discrete,-66.702701,-64.302134,-117.041439,-111.703219,-67.2044804,-62.774643,-62.913231
