situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-84.0, 219.0, 125.0, -84.0, 132.0]",sparse_max_discrete,-48.220776,-52.041978,-97.96516,-98.618905,-50.538945399999996,-47.11085,-53.227776
