situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-88.0, 3.0, 58.0, 82.0, 231.0]",sparse_lqr,-56.324411,-57.970247,3.697801,-108.452207,-59.84705469999999,-58.147736,-57.953709
