situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[111.0, -133.0, -75.0, 92.0, -149.0]",hill_climbing,-41.62132,-34.066839,-89.836785,-118.139978,-38.179248199999996,-33.987811,-33.576524
