situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[226.0, -240.0, -10.0, -156.0, -178.0]",sparse_max_continuous,-12.037281,-21.982271,-52.111528,-85.116551,-13.054204,-20.171906,-12.888934
