situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[115.0, 61.0, 51.0, 144.0, 47.0]",sparse_max_continuous,-59.427505,-85.045032,-106.493461,-131.212078,-106.148159,-104.137326,-103.035222
