situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-78.0, -67.0, -202.0, -177.0, -199.0]",sparse_max_discrete,-40.538216,4.796466,-120.157568,-92.243276,-48.530736,-46.697637,-46.51347
