situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-140.0, 17.0, 95.0, 220.0, 85.0]",hill_climbing,-56.629922,-53.545358,-112.972099,-114.737422,-44.007005,-58.441565,-8.718707
