situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-88.0, 3.0, 58.0, 82.0, 231.0]",sparse_max_discrete,-68.417863,3.046551,-111.517359,-103.114065,-78.139295,-78.590741,-67.389703
