situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[115.0, 61.0, 51.0, 144.0, 47.0]",sparse_lqr,-112.452393,-112.405423,8.766034,-94.212058,-115.042601,-111.747284,-111.832639
