situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[226.0, -240.0, -10.0, -156.0, -178.0]",hill_climbing,-44.244729,-38.954596,-98.796965,-109.741379,-53.018369,-49.010448,1.864777
