situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[204.0, -158.0, 121.0, -59.0, 25.0]",sparse_max_discrete,-35.30693,-30.935018,-112.820752,-93.178557,-39.438289,-35.576426,-25.688518
