situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[95.0, -108.0, -140.0, 62.0, -173.0]",sparse_max_continuous,-25.933209,-41.253174,-74.449976,-71.978423,-56.980979,-66.546894,-42.411857
