situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-32.0, 39.0, 75.0, 175.0, 6.0]",hill_climbing,-56.126877,-55.514916,-101.00202,-103.428849,-57.406938,-61.088467,5.989191
