situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-78.0, -67.0, -202.0, -177.0, -199.0]",sparse_max_discrete,-69.759918,5.732789,-125.4156,-89.221167,-89.388543,-89.966625,-86.842802
