situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-84.0, 219.0, 125.0, -84.0, 132.0]",sparse_max_discrete,-65.100447,-19.552575,-101.113267,-98.995125,-71.214968,-68.756834,-69.374729
