situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[117.0, -241.0, -135.0, 88.0, -100.0]",hill_climbing,-61.284948,-60.595066,-107.272461,-112.518192,-74.630544,-75.443998,3.212448
