situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[156.0, 99.0, 38.0, -50.0, 56.0]",sparse_max_discrete,-19.84693,3.851023,-94.961526,-112.901101,-30.490641,-36.935515,-20.204978
