situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[156.0, 99.0, 38.0, -50.0, 56.0]",sparse_lqr,-0.125182,-0.125182,8.766034,-101.971353,-2.591232,-0.125182,1.301045
