situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-5.0, 41.0, -22.0, 50.0, 43.0]",sparse_max_discrete,-61.575859,3.132069,-108.470044,-86.761618,-72.472934,-72.869744,-70.939401
