situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[157.0, 119.0, -204.0, 7.0, -35.0]",hill_climbing,-4.018473,-7.668756,-56.387306,-120.118161,-19.143604,-16.649716,8.177735
