situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-241.0, 223.0, 143.0, -189.0, 208.0]",hill_climbing,-53.764148,-50.124117,-107.365276,-114.889879,-45.012005,-68.001844,-0.215376
