situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-137.0, 51.0, -244.0, 82.0, 74.0]",hill_climbing,-80.729064,-70.621332,-109.135311,-78.187643,-78.201904,-84.121222,2.603434
