situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[170.0, -104.0, -133.0, -6.0, -73.0]",sparse_max_discrete,-69.583592,-2.7545,-108.971686,-116.272522,-60.294275,-76.978397,-60.268546
