situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-5.0, 41.0, -22.0, 50.0, 43.0]",sparse_lqr,-34.123755,-34.118145,8.766034,-42.930606,-37.291149,-34.090821,-34.092578
