situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-203.0, -241.0, 137.0, -218.0, -143.0]",sparse_lqr,-28.008077,-24.104232,8.766034,-124.182748,-23.206387,-23.210453,-23.218478
