situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[111.0, -133.0, -75.0, 92.0, -149.0]",sparse_lqr,-30.677155,-30.675668,8.766034,-108.903403,-35.028671,-30.521186,-30.682806
