situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-241.0, 223.0, 143.0, -189.0, 208.0]",sparse_max_discrete,-32.041571,-15.318251,-44.335388,-93.129378,-36.412906,-34.449239,-35.87773
