situation,generating_model,sparse_max_continuous,sparse_max_discrete,sparse_lqr,lqr,nm1,nm2,hc
"[-184.0, 235.0, 38.0, -237.0, 65.0]",sparse_max_continuous,-58.297489,-62.055556,-115.094106,-94.198932,-56.49038,-70.381229,-57.780577
