,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,3.5296792529611265,0.004187356606213274,4.973104675995941,2.5194872650725255,5f35d72493a88f0023c8d66f,-116.54652620000002,241.09305240000003,null_model_1
