,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,17.219141560150756,0.022288192505715912,1.315134327336751,1.634830504614464,5f35dc9193a88f0023c8e6bd,-101.25796559999999,210.51593119999998,null_model_1
