,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,1.5316999581717783,0.007795750987910421,0.5994651563580327,6.116829325578388,5f35d81193a88f0023c8d742,-82.373111,172.746222,sparse_max_discrete
