,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,21.769276364846068,0.026899866991485607,0.6922818798706718,2.8130127253681136,5f35d71a93a88f0023c8d66c,-92.756867,193.513734,sparse_max_discrete
