,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,6.827932149667592,0.14625823053706447,0.3051507365551359,8.963225568040047,5f35d79293a88f0023c8d6a1,-38.67345,85.3469,sparse_max_discrete
