,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,1.8004247796996498,0.007663956136156266,3.0544040733951117,6.478588894797119,5f35db0c93a88f0023c8deda,-81.2337414,170.4674828,null_model_1
