,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,6.7740342417459924,0.006805134752688307,0.13999795227588246,4.6834505473759505,5f35d6aa93a88f0023c8d642,-98.132698,204.265396,sparse_max_discrete
