,attention_cost,exp_param,vm_param,pp_id,ll,AIC,agent_type
0,100.69914034939494,0.05326063349103927,6.051167805003662,5f35d6af93a88f0023c8d646,-61.979632,129.95926400000002,sparse_lqr
