,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,1.9225412764014294,0.004754346417173198,4.046412453182555,1.6746359922221377,5f35e94193a88f0023c905da,-106.92389820000001,221.84779640000002,null_model_1
