,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,0.04930266645832848,0.16756471397708633,2.6270224713394783,4.475792943294827,5f35d73d93a88f0023c8d679,-68.066452,144.132904,null_model_1
