,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,15.544529477875065,0.25231141438822857,0.017486604447860543,9.917936510525648,5f360ff993a88f0023c90904,-34.944147,77.888294,sparse_max_discrete
