,attention_cost,exp_param,vm_param,pp_id,ll,AIC,agent_type
0,277.41125446080844,0.06567524345810731,9.913465087318091,5f35da2c93a88f0023c8db97,-31.404149,68.80829800000001,sparse_lqr
