,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,10.45446472782906,0.047689090425573996,0.12301723175432172,6.91991799210181,5f35d88193a88f0023c8d7ff,-47.34896,102.69792,sparse_max_discrete
