,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,4.979793642335273,0.002986289416793684,3.007559466265806,8.98596274327531,5f35da4f93a88f0023c8dc28,-65.42531000000001,138.85062000000002,null_model_1
