,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,0.8018901625134411,0.018339556391032193,3.781591669482088,5.712485621668445,5f35dafe93a88f0023c8de97,-62.58807549999999,133.17615099999998,null_model_1
