,attention_cost,exp_param,step_size,vm_param,pp_id,ll,AIC,agent_type
0,29.564008902740035,0.00741715429652744,0.04973369639306269,2.841342724643736,5f36101b93a88f0023c90907,-100.648815,209.29763,sparse_max_discrete
