,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,1.1624507491517055,0.017776033767196987,2.6300858331812935,1.8358334072594196,5f35dc7593a88f0023c8e5d3,-110.25793860000002,228.51587720000003,null_model_1
