,b,exp_param,n,vm_param,pp_id,ll,AIC,agent_type
0,0.07413766684743472,0.027819322808352837,3.1874826060729284,2.373499150608165,5f35d5ee93a88f0023c8d5fe,-88.0992781,184.1985562,null_model_1
