,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[-42.0, -104.0, 238.0, -191.0, 52.0]",-122.81751023921652,-87.5254462317786,-117.89756643145483,-57.382772879415086,-92.531039696662,-57.03927041034922,-58.25736819964092,-115.88982128284768,-58.072685919110654,2526177.8,6403203.0,54.04656982421875,tensor(149329.),149797.1,108409
