,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[57.0, -71.0, -129.0, -32.0, 197.0]",-136.0425644247748,-97.49156140577148,-129.2998576346634,-44.162820907225296,-62.09529377048622,-54.342937374706565,-50.64875932676176,-112.34104150009512,-50.03345878423952,118168.82,2692567.5,17.356203079223633,tensor(2399279.),208975.98,64764
