,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[-19.0, 95.0, -46.0, 191.0, 211.0]",-135.54521465996507,-93.5609484628694,-130.53878854428433,-50.53628428931625,-64.6708561047457,-63.189456531073176,-57.31472998528714,-110.97255191215842,-57.19368756584324,3769997.8,2074554.8,6.486985683441162,tensor(2179644.),159547.19,92504
