,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[-61.0, -158.0, -21.0, -19.0, -197.0]",-121.51728568481651,-95.97405073815123,-120.86485577407608,-68.9255497396035,-79.83462089131491,-72.71762131310832,-57.96022939202735,-107.90788646299956,-57.12547179847301,590708.94,761624.56,28.213207244873047,tensor(1659004.),84681.93,68296
