,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[72.0, -155.0, 189.0, -117.0, 244.0]",-135.0390043752463,-92.80470213463092,-130.16121402829836,-53.2062345396685,-84.59981054669974,-107.26543037256532,-56.24622452474242,-118.57405849453151,-55.84515729233837,171591.23,422315.25,10.939162254333496,tensor(3107707.),267540.4,138155
