,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[-174.0, 20.0, -58.0, 120.0, 85.0]",-172.5039790150062,-115.76754798126665,-166.37698644929256,-88.24255433935497,-86.78505247543966,-88.08254845362998,-58.20380739671465,-108.17994594425406,-58.16521277863169,76120.43,796865.6,41.67803955078125,tensor(452239.),98832.78,55665
