,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[-151.0, -238.0, -104.0, 33.0, 154.0]",-135.61955871470474,-97.60971765485738,-134.13814296653538,-42.32673981599588,-31.486512810701697,-65.87136588941884,-55.23302126142886,-116.0987152667074,-55.107712615312686,91969.17,2315258.0,73.08230590820312,tensor(1826713.),372117.0,115066
