,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[-143.0, -210.0, -225.0, -111.0, -36.0]",-133.04339138627648,-98.56627426414676,-129.66219112136832,-53.00552752998308,-59.19586745346492,-52.11143965771437,-55.42001805322349,-115.94278047862494,-55.36073834905879,148776.0,422177.7,41.73201370239258,tensor(97031.),237716.2,128791
