,Unnamed: 0,situation,llh_sparsemax_to_lqr,llh_sparsemax_to_sparsemax,llh_sparsemax_to_nm2,llh_lqr_to_sparsemax,llh_lqr_to_lqr,llh_lqr_to_nm2,llh_nm2_to_sparsemax,llh_nm2_to_lqr,llh_nm2_to_nm2,sparsemax_score_deterministic,sparsemax_score_noisy,lqr_score,nm2_score_deterministic,nm2_score_noisy,starting_cost
0,0,"[-116.0, 242.0, 167.0, 101.0, -77.0]",-136.64569456885877,-96.54182533483332,-131.88080297091332,-52.360628697259656,-55.50941687508543,-51.12075010762407,-57.64696732277662,-111.14158261821142,-57.13148540911298,84115.914,482706.94,19.70008850097656,tensor(725318.),211341.2,116039
